timestamp,open,high,low,close,volume,turnover
2025-08-14 00:00:00,0.9044,0.9066,0.904,0.9063,89909.65,81365.005739
2025-08-14 00:01:00,0.9063,0.9134,0.9063,0.9129,162498.08,147879.394665
2025-08-14 00:02:00,0.9129,0.9177,0.912,0.9176,364145.41,332951.62176
2025-08-14 00:03:00,0.9176,0.9216,0.9165,0.9213,214330.23,197054.803054
2025-08-14 00:04:00,0.9213,0.9233,0.921,0.923,243052.18,224100.970178
2025-08-14 00:05:00,0.923,0.9265,0.9214,0.9263,331908.93,306810.111969
2025-08-14 00:06:00,0.9263,0.9284,0.9257,0.9283,151594.96,140494.368978
2025-08-14 00:07:00,0.9283,0.9288,0.9236,0.9256,171503.37,158934.629531
2025-08-14 00:08:00,0.9256,0.9285,0.9249,0.9254,73089.62,67697.912965
2025-08-14 00:09:00,0.9254,0.9265,0.922,0.9229,657741.94,608112.04247
2025-08-14 00:10:00,0.9229,0.9233,0.9212,0.9215,63567.04,58620.705702
2025-08-14 00:11:00,0.9215,0.9233,0.9193,0.9232,66356.76,61101.340969
2025-08-14 00:12:00,0.9232,0.9241,0.9199,0.9239,48359.02,44568.134648
2025-08-14 00:13:00,0.9239,0.9267,0.9238,0.9259,106227.65,98257.238526
2025-08-14 00:14:00,0.9259,0.928,0.9249,0.928,245358.28,227236.732059
2025-08-14 00:15:00,0.928,0.9304,0.9266,0.93,352252.52,327322.202119
2025-08-14 00:16:00,0.93,0.9303,0.9267,0.9299,179519.6,166628.013419
2025-08-14 00:17:00,0.9299,0.9305,0.9265,0.9268,201195.72,186692.664722
2025-08-14 00:18:00,0.9268,0.9281,0.9254,0.9261,82356.7,76338.633556
2025-08-14 00:19:00,0.9261,0.9285,0.9238,0.9282,131592.1,121786.411251
2025-08-14 00:20:00,0.9282,0.9282,0.9251,0.9255,52293.51,48468.878955
2025-08-14 00:21:00,0.9255,0.9264,0.9245,0.9256,113793.93,105312.639191
2025-08-14 00:22:00,0.9256,0.9266,0.9248,0.9248,37313.13,34543.696589
2025-08-14 00:23:00,0.9248,0.9255,0.9239,0.9241,51744.27,47833.373723
2025-08-14 00:24:00,0.9241,0.9262,0.9241,0.9247,45298.32,41912.886689
2025-08-14 00:25:00,0.9247,0.9256,0.9229,0.9254,36275.94,33531.2753
2025-08-14 00:26:00,0.9254,0.9269,0.925,0.9252,48736.29,45126.752723
2025-08-14 00:27:00,0.9252,0.9259,0.9245,0.9253,54336.93,50280.801666
2025-08-14 00:28:00,0.9253,0.9253,0.9236,0.9238,70559.57,65245.35098
2025-08-14 00:29:00,0.9238,0.926,0.9236,0.9256,67237.47,62181.189708
2025-08-14 00:30:00,0.9256,0.9279,0.9235,0.9274,66367.97,61398.229884
2025-08-14 00:31:00,0.9274,0.9284,0.9263,0.9281,144734.93,134216.718005
2025-08-14 00:32:00,0.9281,0.9295,0.9268,0.9273,49068.25,45520.122865
2025-08-14 00:33:00,0.9273,0.9285,0.9265,0.9282,42030.54,38972.72664
2025-08-14 00:34:00,0.9282,0.9285,0.9274,0.9274,20788.59,19292.638151
2025-08-14 00:35:00,0.9274,0.9274,0.922,0.922,56509.25,52284.144068
2025-08-14 00:36:00,0.922,0.9225,0.9201,0.9223,36979.09,34060.939458
2025-08-14 00:37:00,0.9223,0.9243,0.9217,0.9228,34964.56,32269.26303
2025-08-14 00:38:00,0.9228,0.9256,0.9226,0.9254,48032.59,44398.809856
2025-08-14 00:39:00,0.9254,0.9254,0.9231,0.9232,25871.89,23908.012536
2025-08-14 00:40:00,0.9232,0.9248,0.9225,0.9244,33407.89,30874.312475
2025-08-14 00:41:00,0.9244,0.9244,0.922,0.9225,23633.13,21811.157907
2025-08-14 00:42:00,0.9225,0.924,0.9217,0.9232,19150.22,17666.643809
2025-08-14 00:43:00,0.9232,0.9232,0.921,0.9212,40134.14,37003.775004
2025-08-14 00:44:00,0.9212,0.9272,0.9211,0.9268,68990.25,63820.149595
2025-08-14 00:45:00,0.9268,0.927,0.9236,0.9248,72801.66,67321.758033
2025-08-14 00:46:00,0.9248,0.9251,0.9238,0.9245,10550.47,9753.273212
2025-08-14 00:47:00,0.9245,0.9272,0.9245,0.9255,40437.54,37442.251477
2025-08-14 00:48:00,0.9255,0.9255,0.9231,0.9236,50689.47,46817.977479
2025-08-14 00:49:00,0.9236,0.9236,0.922,0.9222,25091.38,23157.323619
2025-08-14 00:50:00,0.9222,0.9257,0.921,0.9247,142625.19,131865.890598
2025-08-14 00:51:00,0.9247,0.9278,0.9243,0.9278,39442.47,36503.271017
2025-08-14 00:52:00,0.9278,0.9307,0.9269,0.9307,147752.23,137227.654409
2025-08-14 00:53:00,0.9307,0.933,0.9306,0.9322,158812.97,147996.920992
2025-08-14 00:54:00,0.9322,0.9355,0.9318,0.9355,130400.54,121786.877251
2025-08-14 00:55:00,0.9355,0.9374,0.9335,0.9338,239459.42,223929.706508
2025-08-14 00:56:00,0.9338,0.9352,0.9318,0.9343,65831.91,61481.646108
2025-08-14 00:57:00,0.9343,0.9355,0.9331,0.9351,162515.87,151853.796964
2025-08-14 00:58:00,0.9351,0.9351,0.933,0.9338,45118.67,42139.613463
2025-08-14 00:59:00,0.9338,0.9377,0.9338,0.9376,99902.37,93575.344511
2025-08-14 01:00:00,0.9376,0.9382,0.9336,0.9351,133027.61,124523.467289
2025-08-14 01:01:00,0.9351,0.9351,0.9269,0.9271,160130.67,149047.817697
2025-08-14 01:02:00,0.9271,0.9284,0.9262,0.928,83916.21,77830.403246
2025-08-14 01:03:00,0.928,0.9297,0.9252,0.9252,54870.18,50884.530071
2025-08-14 01:04:00,0.9252,0.9282,0.9249,0.9268,66807.0,61916.902225
2025-08-14 01:05:00,0.9268,0.9297,0.9267,0.9272,76620.2,71139.634271
2025-08-14 01:06:00,0.9272,0.9275,0.9259,0.9266,17930.21,16614.598387
2025-08-14 01:07:00,0.9266,0.9267,0.9196,0.9219,322663.42,297738.539629
2025-08-14 01:08:00,0.9219,0.922,0.9193,0.9194,151418.45,139390.156992
2025-08-14 01:09:00,0.9194,0.9201,0.918,0.9192,50050.17,45980.963069
2025-08-14 01:10:00,0.9192,0.9206,0.9188,0.9198,29525.96,27147.008271
2025-08-14 01:11:00,0.9198,0.9216,0.9197,0.921,115572.75,106394.538886
2025-08-14 01:12:00,0.921,0.9222,0.9207,0.922,85819.88,79085.965276
2025-08-14 01:13:00,0.922,0.9233,0.9204,0.9214,86762.7,79992.655428
2025-08-14 01:14:00,0.9214,0.9217,0.921,0.921,7922.35,7299.416218
2025-08-14 01:15:00,0.921,0.9248,0.921,0.9245,44656.46,41262.905407
2025-08-14 01:16:00,0.9245,0.9245,0.9222,0.9227,86036.39,79414.319563
2025-08-14 01:17:00,0.9227,0.9267,0.922,0.9264,45543.07,42107.895238
2025-08-14 01:18:00,0.9264,0.9283,0.9262,0.9283,30922.62,28666.626325
2025-08-14 01:19:00,0.9283,0.9289,0.9255,0.9267,145552.47,134938.786395
2025-08-14 01:20:00,0.9267,0.9289,0.9266,0.9268,30615.23,28408.840069
2025-08-14 01:21:00,0.9268,0.9278,0.9256,0.9257,76786.19,71119.884299
2025-08-14 01:22:00,0.9257,0.9267,0.9252,0.9257,21129.47,19563.910836
2025-08-14 01:23:00,0.9257,0.9274,0.9253,0.9269,12211.82,11317.488448
2025-08-14 01:24:00,0.9269,0.9276,0.926,0.9274,18608.61,17243.469691
2025-08-14 01:25:00,0.9274,0.928,0.9264,0.9267,22189.58,20569.303183
2025-08-14 01:26:00,0.9267,0.9268,0.926,0.926,9052.17,8384.634125
2025-08-14 01:27:00,0.926,0.9262,0.925,0.9258,7772.86,7195.451972
2025-08-14 01:28:00,0.9258,0.9269,0.9258,0.9269,63639.56,58955.950974
2025-08-14 01:29:00,0.9269,0.9282,0.9269,0.9282,33700.02,31249.602872
2025-08-14 01:30:00,0.9282,0.9301,0.9278,0.9301,44430.91,41266.09547
2025-08-14 01:31:00,0.9301,0.9346,0.9301,0.934,103961.17,96936.746873
