timestamp,open,high,low,close,volume,turnover
2025-08-14 00:00:00,201.52,201.54,201.27,201.37,2160.322,435103.30257
2025-08-14 00:01:00,201.37,201.58,201.27,201.54,1528.807,307932.19234
2025-08-14 00:02:00,201.54,201.55,201.34,201.52,899.71,181244.20786
2025-08-14 00:03:00,201.52,201.59,201.19,201.38,3888.267,783257.71012
2025-08-14 00:04:00,201.38,201.75,201.3,201.75,1095.631,220708.11974
2025-08-14 00:05:00,201.75,202.5,201.72,202.27,4297.45,868896.08787
2025-08-14 00:06:00,202.27,202.49,202.15,202.44,699.689,141562.5561
2025-08-14 00:07:00,202.44,202.45,201.91,202.02,3754.617,758680.39537
2025-08-14 00:08:00,202.02,202.13,201.89,201.97,1300.53,262735.80509
2025-08-14 00:09:00,201.97,202.29,201.96,202.29,988.064,199796.90488
2025-08-14 00:10:00,202.29,202.34,202.13,202.25,1008.061,203878.38889
2025-08-14 00:11:00,202.25,202.34,202.13,202.18,570.123,115286.16392
2025-08-14 00:12:00,202.18,202.22,202.04,202.22,1936.763,391486.14971
2025-08-14 00:13:00,202.22,202.37,202.21,202.37,823.18,166519.2131
2025-08-14 00:14:00,202.37,202.42,202.26,202.39,893.008,180705.32007
2025-08-14 00:15:00,202.39,202.86,202.33,202.86,1328.8,269193.90401
2025-08-14 00:16:00,202.86,202.86,202.46,202.6,1431.915,290171.28496
2025-08-14 00:17:00,202.6,202.6,201.95,202.03,1139.962,230581.43937
2025-08-14 00:18:00,202.03,202.69,202.03,202.69,1370.139,277369.60754
2025-08-14 00:19:00,202.69,203.05,202.55,203.05,1166.038,236517.72914
2025-08-14 00:20:00,203.05,203.16,202.93,203.01,1969.808,399971.98633
2025-08-14 00:21:00,203.01,203.19,202.95,203.19,995.414,202111.06273
2025-08-14 00:22:00,203.19,203.44,203.15,203.29,1944.968,395391.43119
2025-08-14 00:23:00,203.29,203.51,203.29,203.47,2680.202,545269.93988
2025-08-14 00:24:00,203.47,203.63,202.91,202.93,3972.072,807334.8085
2025-08-14 00:25:00,202.93,203.35,202.71,203.34,1831.712,371878.78221
2025-08-14 00:26:00,203.34,203.8,203.29,203.8,2763.917,562733.50703
2025-08-14 00:27:00,203.8,203.92,203.63,203.86,1479.913,301561.82538
2025-08-14 00:28:00,203.86,203.86,203.33,203.42,1526.751,310818.56862
2025-08-14 00:29:00,203.42,203.64,203.31,203.63,5487.765,1116458.87613
2025-08-14 00:30:00,203.63,203.63,203.38,203.52,2011.532,409399.67254
2025-08-14 00:31:00,203.52,203.84,203.25,203.83,15884.211,3235105.85093
2025-08-14 00:32:00,203.83,203.94,203.54,203.73,2695.685,549225.29183
2025-08-14 00:33:00,203.73,203.97,203.71,203.94,1521.087,310159.65872
2025-08-14 00:34:00,203.94,203.96,203.78,203.83,1050.762,214232.18234
2025-08-14 00:35:00,203.83,203.88,202.74,202.78,4614.895,937643.06361
2025-08-14 00:36:00,202.78,202.85,202.41,202.61,3799.778,769750.2497
2025-08-14 00:37:00,202.61,203.07,202.58,202.75,2865.408,581292.6292
2025-08-14 00:38:00,202.75,203.1,202.67,202.99,2872.016,582750.03434
2025-08-14 00:39:00,202.99,203.29,202.87,203.23,997.028,202521.39245
2025-08-14 00:40:00,203.23,203.64,203.21,203.32,2054.821,417867.8385
2025-08-14 00:41:00,203.32,203.33,202.49,202.57,3411.528,691882.60104
2025-08-14 00:42:00,202.57,202.59,202.24,202.27,1436.997,290899.59725
2025-08-14 00:43:00,202.27,202.33,201.61,201.65,3225.301,651292.82447
2025-08-14 00:44:00,201.65,202.14,201.57,202.11,2675.825,540347.56356
2025-08-14 00:45:00,202.11,202.19,201.57,201.91,5028.161,1014623.339
2025-08-14 00:46:00,201.91,201.93,201.4,201.59,3165.675,638287.46864
2025-08-14 00:47:00,201.59,201.65,201.35,201.57,1922.464,387407.16274
2025-08-14 00:48:00,201.57,201.57,201.23,201.24,1896.275,381946.33786
2025-08-14 00:49:00,201.24,201.34,200.8,200.84,3006.264,604559.60429
2025-08-14 00:50:00,200.84,201.09,200.73,200.99,1607.205,322966.24815
2025-08-14 00:51:00,200.99,201.29,200.99,201.29,1062.141,213600.24577
2025-08-14 00:52:00,201.29,201.3,200.83,201.12,830.435,166950.47768
2025-08-14 00:53:00,201.12,201.21,200.98,200.99,711.328,143008.5702
2025-08-14 00:54:00,200.99,201.21,200.97,201.21,411.729,82794.60696
2025-08-14 00:55:00,201.21,201.48,201.18,201.46,374.562,75419.12483
2025-08-14 00:56:00,201.46,201.54,201.36,201.47,740.146,149114.44171
2025-08-14 00:57:00,201.47,201.6,201.26,201.47,1580.918,318414.29827
2025-08-14 00:58:00,201.47,201.47,201.21,201.4,445.697,89720.97915
2025-08-14 00:59:00,201.4,201.6,201.39,201.5,837.789,168766.21344
2025-08-14 01:00:00,201.5,201.66,201.36,201.42,1857.058,374107.29241
2025-08-14 01:01:00,201.42,201.46,200.98,200.99,2431.723,489542.2737
2025-08-14 01:02:00,200.99,201.14,200.82,201.12,2258.927,453942.33529
2025-08-14 01:03:00,201.12,201.28,200.85,200.85,779.875,156770.23047
2025-08-14 01:04:00,200.85,201.05,200.59,200.65,1803.543,362183.02698
2025-08-14 01:05:00,200.65,201.17,200.65,200.87,3051.828,613439.80756
2025-08-14 01:06:00,200.87,200.91,200.69,200.82,795.244,159700.20782
2025-08-14 01:07:00,200.82,201.31,200.73,200.99,985.379,198122.61085
2025-08-14 01:08:00,200.99,200.99,200.74,200.75,188.925,37953.19503
2025-08-14 01:09:00,200.75,200.99,200.75,200.9,733.055,147233.9758
2025-08-14 01:10:00,200.9,201.3,200.9,201.19,611.169,122912.03613
2025-08-14 01:11:00,201.19,201.51,201.18,201.51,649.368,130796.75993
2025-08-14 01:12:00,201.51,201.93,201.43,201.86,1157.29,233418.07478
2025-08-14 01:13:00,201.86,201.94,201.62,201.66,1217.398,245649.79501
2025-08-14 01:14:00,201.66,201.9,201.56,201.67,679.039,136966.53754
2025-08-14 01:15:00,201.67,201.86,201.61,201.81,1175.727,237190.13515
2025-08-14 01:16:00,201.81,201.81,201.53,201.64,628.605,126763.16452
2025-08-14 01:17:00,201.64,201.98,201.56,201.95,1689.572,340973.20038
2025-08-14 01:18:00,201.95,202.06,201.73,201.89,1855.025,374486.52811
2025-08-14 01:19:00,201.89,202.16,201.76,202.04,3565.945,720019.40846
2025-08-14 01:20:00,202.04,202.76,201.96,202.64,2301.07,465940.58944
2025-08-14 01:21:00,202.64,202.98,202.53,202.61,1601.244,324662.68333
2025-08-14 01:22:00,202.61,202.61,202.19,202.19,796.664,161242.20203
2025-08-14 01:23:00,202.19,202.54,202.18,202.52,658.948,133319.52232
2025-08-14 01:24:00,202.52,202.84,202.4,202.8,710.281,143876.66807
2025-08-14 01:25:00,202.8,203.07,202.75,203.06,1402.374,284559.10419
2025-08-14 01:26:00,203.06,203.2,202.8,202.93,1962.531,398515.57161
