timestamp,open,high,low,close,volume,turnover
2025-08-14 00:00:00,4749.29,4750.89,4736.01,4736.3,505.73761,2397835.8085107
2025-08-14 00:01:00,4736.3,4744.41,4733.66,4742.96,272.05922,1289148.5510787
2025-08-14 00:02:00,4742.96,4743.62,4736.79,4737.1,273.04062,1294039.3195851
2025-08-14 00:03:00,4737.1,4738.87,4730.11,4732.18,221.27666,1047741.0283745
2025-08-14 00:04:00,4732.18,4734.55,4730.33,4733.9,225.02369,1064945.1621511
2025-08-14 00:05:00,4733.9,4740.92,4733.75,4735.31,258.26097,1223380.7606942
2025-08-14 00:06:00,4735.31,4743.04,4734.28,4742.57,305.97013,1449886.1023459
2025-08-14 00:07:00,4742.57,4744.02,4737.52,4741.54,204.44237,969283.0192032
2025-08-14 00:08:00,4741.54,4745.59,4741.54,4743.75,112.17265,532081.6114338
2025-08-14 00:09:00,4743.75,4748.1,4743.75,4747.03,87.91488,417269.1700194
2025-08-14 00:10:00,4747.03,4747.03,4740.25,4742.91,132.02752,626191.5777964
2025-08-14 00:11:00,4742.91,4743.2,4738.2,4740.02,88.48086,419485.477242
2025-08-14 00:12:00,4740.02,4740.99,4731.77,4735.69,253.20627,1199244.7316079
2025-08-14 00:13:00,4735.69,4740.6,4735.68,4738.37,79.94248,378843.6951513
2025-08-14 00:14:00,4738.37,4739.32,4735.79,4738.38,166.92667,790824.0981172
2025-08-14 00:15:00,4738.38,4742.85,4732.13,4742.85,223.50352,1059029.4445454
2025-08-14 00:16:00,4742.85,4742.85,4732.02,4735.2,159.98828,757654.7708287
2025-08-14 00:17:00,4735.2,4735.8,4727.38,4731.45,136.04794,643621.2914752
2025-08-14 00:18:00,4731.45,4742.77,4730.77,4742.77,107.79718,510679.3378953
2025-08-14 00:19:00,4742.77,4749.27,4739.85,4748.97,95.9475,455305.7507964
2025-08-14 00:20:00,4748.97,4748.97,4744.54,4745.1,137.65228,653395.8723925
2025-08-14 00:21:00,4745.1,4745.94,4743.4,4745.79,111.16125,527439.395313
2025-08-14 00:22:00,4745.79,4748.78,4743.11,4745.1,165.68393,786337.9381887
2025-08-14 00:23:00,4745.1,4746.16,4738.95,4741.8,132.83672,629853.3038417
2025-08-14 00:24:00,4741.8,4746.9,4735.79,4736.23,87.50781,415069.7373353
2025-08-14 00:25:00,4736.23,4739.82,4733.28,4738.7,82.4905,390770.7051113
2025-08-14 00:26:00,4738.7,4740.77,4736.13,4738.75,111.80388,529777.0335184
2025-08-14 00:27:00,4738.75,4745.28,4738.74,4745.28,116.1957,550894.6990075
2025-08-14 00:28:00,4745.28,4747.0,4744.03,4746.99,73.15336,347163.8089107
2025-08-14 00:29:00,4746.99,4748.91,4743.47,4748.88,119.97337,569372.0553938
2025-08-14 00:30:00,4748.88,4751.07,4743.0,4747.5,192.27146,912805.9633851
2025-08-14 00:31:00,4747.5,4748.13,4742.73,4747.41,139.89257,663839.2443532
2025-08-14 00:32:00,4747.41,4760.26,4747.41,4760.25,330.04243,1569098.4718873
2025-08-14 00:33:00,4760.25,4765.0,4755.0,4756.42,473.68795,2254884.9903829
2025-08-14 00:34:00,4756.42,4758.39,4750.33,4751.83,213.64661,1015791.8562232
2025-08-14 00:35:00,4751.83,4754.08,4724.43,4727.36,575.26805,2724368.129881
2025-08-14 00:36:00,4727.36,4729.17,4719.32,4728.76,297.80528,1406863.6104828
2025-08-14 00:37:00,4728.76,4739.99,4727.99,4738.66,158.32329,749692.5716075
2025-08-14 00:38:00,4738.66,4747.79,4736.91,4741.57,186.03554,882447.3174508
2025-08-14 00:39:00,4741.57,4747.86,4739.31,4745.92,112.72078,534816.1642775
2025-08-14 00:40:00,4745.92,4749.8,4742.33,4742.74,105.35578,500131.1240625
2025-08-14 00:41:00,4742.74,4742.98,4725.31,4728.62,244.09449,1155481.2689341
2025-08-14 00:42:00,4728.62,4731.79,4727.06,4728.58,174.98938,827535.0921961
2025-08-14 00:43:00,4728.58,4730.2,4722.05,4722.05,195.43633,923448.7832876
2025-08-14 00:44:00,4722.05,4733.28,4721.84,4733.28,197.02564,931478.1207912
2025-08-14 00:45:00,4733.28,4733.97,4726.78,4730.16,143.5315,678922.6746244
2025-08-14 00:46:00,4730.16,4732.22,4724.79,4732.22,156.64454,740635.2154125
2025-08-14 00:47:00,4732.22,4734.84,4728.86,4732.71,159.36978,754116.6654222
