timestamp,open,high,low,close,volume,turnover
2025-08-14 00:00:00,0.24472,0.24491,0.24458,0.24473,134622.0,32947.55236
2025-08-14 00:01:00,0.24473,0.24507,0.24454,0.245,84518.0,20695.04191
2025-08-14 00:02:00,0.245,0.24527,0.24494,0.24513,76565.6,18765.951604
2025-08-14 00:03:00,0.24513,0.24519,0.24495,0.24506,88485.0,21683.58202
2025-08-14 00:04:00,0.24506,0.24528,0.24496,0.24515,51163.0,12541.24798
2025-08-14 00:05:00,0.24515,0.24571,0.24515,0.24563,93160.0,22876.04808
2025-08-14 00:06:00,0.24563,0.24597,0.24543,0.24589,1137641.0,279599.99898
2025-08-14 00:07:00,0.24589,0.24597,0.24531,0.24531,237528.0,58345.25707
2025-08-14 00:08:00,0.24531,0.24564,0.24531,0.24564,36916.0,9065.05409
2025-08-14 00:09:00,0.24564,0.24592,0.24564,0.24579,21186.0,5206.77318
2025-08-14 00:10:00,0.24579,0.24581,0.2456,0.24571,15632.0,3840.52612
2025-08-14 00:11:00,0.24571,0.24571,0.24543,0.24546,54047.0,13272.90323
2025-08-14 00:12:00,0.24546,0.24547,0.24516,0.24546,191686.0,47015.04788
2025-08-14 00:13:00,0.24546,0.24571,0.24546,0.24565,76507.0,18794.6106
2025-08-14 00:14:00,0.24565,0.24574,0.24556,0.24574,81054.0,19913.47729
2025-08-14 00:15:00,0.24574,0.24623,0.24553,0.24617,60316.7,14839.428756
2025-08-14 00:16:00,0.24617,0.24617,0.24537,0.24554,65571.0,16106.49942
2025-08-14 00:17:00,0.24554,0.24562,0.24511,0.24534,59910.5,14693.70801
2025-08-14 00:18:00,0.24534,0.24608,0.24534,0.24607,113620.4,27921.207938
2025-08-14 00:19:00,0.24607,0.24647,0.24607,0.24647,185342.4,45644.647624
2025-08-14 00:20:00,0.24647,0.24666,0.24614,0.24637,1015752.7,250191.054434
2025-08-14 00:21:00,0.24637,0.2465,0.24633,0.24649,81293.0,20031.28516
2025-08-14 00:22:00,0.24649,0.24666,0.24629,0.24637,117425.0,28938.44298
2025-08-14 00:23:00,0.24637,0.24646,0.24617,0.24617,152703.0,37613.41954
2025-08-14 00:24:00,0.24617,0.24641,0.2457,0.24573,154255.0,37961.83584
2025-08-14 00:25:00,0.24573,0.24582,0.24542,0.24582,231058.0,56733.29113
2025-08-14 00:26:00,0.24582,0.24608,0.24578,0.24585,10697.0,2630.76889
2025-08-14 00:27:00,0.24585,0.24623,0.24585,0.24623,134587.0,33116.67511
2025-08-14 00:28:00,0.24623,0.24641,0.24617,0.2463,58514.0,14409.78459
2025-08-14 00:29:00,0.2463,0.24668,0.24617,0.24668,92874.6,22885.589724
2025-08-14 00:30:00,0.24668,0.24712,0.24634,0.2471,390686.4,96400.294673
2025-08-14 00:31:00,0.2471,0.24753,0.24678,0.24753,323403.1,79930.109155
2025-08-14 00:32:00,0.24753,0.24771,0.24696,0.24746,516812.6,127855.630352
2025-08-14 00:33:00,0.24746,0.24761,0.2473,0.2473,88102.0,21800.21127
2025-08-14 00:34:00,0.2473,0.24744,0.24702,0.24707,267353.0,66129.27765
2025-08-14 00:35:00,0.24707,0.24714,0.24552,0.24552,461849.8,113886.066574
2025-08-14 00:36:00,0.24552,0.24555,0.24501,0.24537,281835.1,69135.610274
2025-08-14 00:37:00,0.24537,0.24588,0.24533,0.24581,128723.0,31617.77081
2025-08-14 00:38:00,0.24581,0.24608,0.24568,0.24594,238019.4,58539.061318
2025-08-14 00:39:00,0.24594,0.24612,0.24579,0.24587,33062.0,8130.54218
2025-08-14 00:40:00,0.24587,0.24607,0.24558,0.24559,49881.0,12259.25066
2025-08-14 00:41:00,0.24559,0.24561,0.24476,0.24489,156818.8,38439.716441
2025-08-14 00:42:00,0.24489,0.245,0.2448,0.24483,117018.0,28656.42362
2025-08-14 00:43:00,0.24483,0.24484,0.24424,0.24424,247855.8,60597.042719
2025-08-14 00:44:00,0.24424,0.24487,0.24422,0.24479,101372.0,24797.62696
2025-08-14 00:45:00,0.24479,0.24489,0.24441,0.24477,68254.0,16701.11208
2025-08-14 00:46:00,0.24477,0.24484,0.24453,0.24484,39486.0,9661.37798
2025-08-14 00:47:00,0.24484,0.24525,0.24473,0.24495,86986.4,21311.976474
2025-08-14 00:48:00,0.24495,0.24495,0.24418,0.24418,87199.6,21323.69541
2025-08-14 00:49:00,0.24418,0.24426,0.24371,0.24371,201056.3,49053.01522
2025-08-14 00:50:00,0.24371,0.24429,0.24365,0.24393,884752.9,215981.26166
